source_id,ra,dec,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,duplicated_source,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,mass_flame,mass_flame_lower,mass_flame_upper,lum_flame,lum_flame_lower,lum_flame_upper,radius_flame,radius_flame_lower,radius_flame_upper,age_flame,age_flame_lower,age_flame_upper,flags_flame
3359074685047632640,99.29143146487576,17.566316517740663,2016.0,100.02319547433648,0.020844575,-764.4141395476029,0.0223944,337.88323421402026,0.017818578,-58.643005,0.16363768,false,3503.4954,3499.3684,3511.1643,-1.1919,-1.2407,-1.0943,,,,0.037894137,0.03289393,0.042894628,0.5283714,0.49194506,0.5647996,,,,20
3365063724883180288,104.87435115776526,19.344873685053248,2016.0,128.98659827505904,0.06069526,909.1205182604839,0.062004723,-894.5493258832637,0.051228162,-28.632467,0.90309477,false,,,,,,,,,,,,,,,,,,,
3377365057060447616,96.17468890917205,23.430778569567785,2016.0,117.7262697791185,0.02781314,550.9178788096599,0.030382317,-508.3329041343394,0.024191787,-11.374782,0.22082241,false,,,,,,,,,,,,,,,,,,,
3399063235755057792,88.59482419468164,20.275852148021837,2016.0,114.94966074779107,0.5279793,-179.01353012437752,0.40493333,-90.72993621907472,0.33746862,-15.424911,0.18918045,false,5808.179,5804.794,5811.247,-0.3132,-0.3376,-0.296,1.0000995,0.9600484,1.0401974,1.126165,1.1151782,1.1372281,1.0480603,1.0264846,1.0696445,5.869017,4.8345537,6.889654,00
3407150556091924736,76.95556988453606,17.981520628178846,2016.0,,,,,,,9.474083,7.830999,false,,,,,,,,,,,,,,,,,,,
3407785622839603968,78.17726253072034,19.666725360748927,2016.0,82.31042963149854,0.020309998,279.35379655139565,0.02771226,240.88599949362003,0.017663091,-25.338804,0.14195716,false,3267.8757,3262.6987,3313.9207,-0.9167,-0.9416,-0.7118,,,,0.028729692,0.023728458,0.03372988,0.5289647,0.48172408,0.57619596,,,,20
3409711211681795584,70.73548173808452,18.953202926391814,2016.0,105.42748417135273,0.021029381,656.6469583029074,0.027073016,-1116.5935413672632,0.016278848,25.82175,0.13686664,false,,,,,,,,,,,,,,,,,,,
3411339626674506624,70.32744888255134,20.90038275238946,2016.0,75.68695566452061,0.024139958,-234.26081671430512,0.029006682,-254.31448845547632,0.020032868,0.54768467,0.13678998,false,4305.874,4299.1377,4307.2217,-0.7722,-0.8145,-0.7595,,,,0.16735248,0.16234869,0.17235735,0.73515934,0.7168024,0.7535176,,,,20
3411398347466374144,70.73293563415463,21.473566186536463,2016.0,71.90405948836667,0.024304645,37.679792885958605,0.03316134,117.70040062835908,0.02147187,3.1098452,0.15920919,false,3108.9282,3108.3054,3115.3538,-0.7913,-0.7944,-0.7615,,,,0.019426504,0.0144264735,0.024426553,0.4803102,0.41775662,0.542864,,,,20
3412806512623627008,72.71521105645311,22.1207568905776,2016.0,79.03866584361127,0.024871003,628.8284125619208,0.030151205,-425.4448762416827,0.021381315,32.66241,0.5564161,false,2941.4998,2941.2283,2941.734,-0.2209,-0.2223,-0.2184,,,,0.0021460194,0.0021458047,0.002146234,0.17836332,0.17479604,0.1819306,,,,20
3421840993510952192,77.58263149822184,27.23104763817728,2016.0,97.31851018481419,0.070833296,-213.27199836026452,0.08425166,-630.8102540555365,0.05591051,,,false,,,,,,,,,,,,,,,,,,,
3426333598021539840,91.91027346627297,24.497694088057266,2016.0,138.0615808560256,0.5184914,-472.870767486162,0.5230933,-318.4644010785041,0.3730578,,,false,,,,,,,,,,,,,,,,,,,
3457493517036545280,90.62784809820145,39.1806905535364,2016.0,85.75744552331717,0.12618959,157.56954972507415,0.15140042,-506.4048988395076,0.11029645,,,false,,,,,,,,,,,,,,,,,,,
3460806448649173504,178.91497468580934,-37.46337796594098,2016.0,84.7295814629436,0.1495661,42.9675178020456,0.15540054,-791.1035179782759,0.11437082,,,false,,,,,,,,,,,,,,,,,,,
3464485826872541440,175.34234990922278,-36.40821490897027,2016.0,115.08346553021467,0.035883762,485.0929349419803,0.03878466,311.80377961663413,0.033743493,9.887499,0.30010167,false,3080.901,3080.397,3081.684,-0.123,-0.1255,-0.117,,,,0.0042245765,0.004224154,0.004224999,0.22812903,0.22356643,0.23269163,,,,20
3478127463341507072,173.61931513361625,-32.82768460705796,2016.0,104.6132883058554,0.027652346,-670.2301626896037,0.035807688,822.3992428347119,0.026112903,-22.090546,0.11961267,false,5225.1025,5211.9385,5232.7554,-0.1879,-0.2266,-0.1621,0.86744416,0.82744277,0.9074482,0.3624485,0.35742477,0.36747205,0.76061887,0.74451905,0.77671856,,,,00
3478127467639543296,173.62327851191714,-32.83031725241797,2016.0,104.6570356923785,0.026720122,-701.8023325342459,0.032080773,828.9282876991438,0.01982075,,,false,,,,,,,,,,,,,,,,,,,
3478160727866058368,173.8619077285848,-32.543748247776854,2016.0,110.17107046121285,0.020424576,-71.06011001675881,0.02045309,-850.5921836418225,0.015987633,17.68737,0.13083248,false,3580.5154,3580.2756,3580.7551,-0.0756,-0.0766,-0.0738,,,,0.03418508,0.02918505,0.039185114,0.4804874,0.44405815,0.51691663,,,,20
3487062064765702272,179.47876692481427,-27.709806064891307,2016.0,98.2979742730708,0.020261995,-1080.9011062656023,0.021977125,-620.9292091461986,0.01362721,48.292202,0.12067815,false,4537.787,4532.997,4538.7144,0.0173,-0.012,0.0614,,,,0.22098237,0.21598068,0.22599542,0.76056015,0.7430826,0.7780473,,,,20
3489719481290397696,181.36134404486526,-23.552365030827776,2016.0,95.90170123713744,0.018155761,41.818552085130115,0.021008832,226.55843526184685,0.019954445,,,false,,,,,,,,,,,,,,,,,,,
3489874340630661248,183.53565753332592,-23.755029874500032,2016.0,94.17662136293448,1.0774944,58.665319210066684,1.1653492,53.39234046828061,0.9348586,,,false,,,,,,,,,,,,,,,,,,,
3489874340631095936,183.5363721475547,-23.75432290382595,2016.0,92.88918596143745,0.03086754,44.180865002037585,0.03374148,84.32289293198546,0.035727374,,,false,,,,,,,,,,,,,,,,,,,
3493736924979792768,178.92674906227322,-22.4171647007583,2016.0,91.26917049175621,0.07413615,-374.49965138992366,0.06039545,-187.21836124474873,0.042752847,,,false,,,,,,,,,,,,,,,,,,,
3496355755520065408,189.8989000476626,-26.970549522793522,2016.0,91.11268228893773,0.03062747,-585.3449500720222,0.03434406,-188.54212253493628,0.024634413,-28.56731,0.7301753,false,,,,,,,,,,,,,,,,,,,
3507879565090229888,199.596298132351,-18.31592210064546,2016.0,117.1726460991387,0.1455929,-1070.2015735200084,0.15287328,-1063.8486605375717,0.12301945,-7.864339,0.12939139,false,,,,,,,,,,,,,,,,,,,
3517841140438425600,182.81963496571075,-19.973535053310865,2016.0,78.45757797117655,0.036286525,-205.0536570421742,0.03392897,-188.4585314704096,0.03380267,-9.20945,0.3177739,false,3178.3872,3174.5317,3193.0112,-1.0206,-1.0317,-0.898,,,,0.007756524,0.01,0.012756897,0.29035413,0.24796388,0.38412493,,,,20
3517841209157902720,182.79799193877028,-19.96139412325039,2016.0,78.48142288055584,0.023615887,-212.8680095348506,0.02394194,-184.26024089784488,0.022101156,-9.306987,0.15684779,false,3140.9067,3140.1465,3143.3545,-0.8509,-0.8538,-0.841,,,,0.017666671,0.012666644,0.022666695,0.44884402,0.38469678,0.5129912,,,,20
3519785523672576384,186.22388950027022,-18.25255602337988,2016.0,112.673969367493,0.024117958,1095.591559687199,0.024994837,-2309.018760859054,0.024045262,51.06454,0.1670893,false,3218.6958,3217.7913,3219.659,-0.9277,-0.9312,-0.9229,,,,0.010287221,0.01,0.015287226,0.32616702,0.31821173,0.40570018,,,,20
3521407509481957120,186.3796671904045,-15.994797913811775,2016.0,77.27825146109552,0.027875934,-818.1012978334464,0.027986,34.015880683916954,0.02547368,-5.563809,3.3153539,false,2936.4175,2935.6887,2937.3525,-0.1544,-0.158,-0.1305,,,,0.0023008154,0.0023005854,0.0023010455,0.18533565,0.18162893,0.18904237,,,,20
3530383784971799680,191.00091142330737,-11.175787631619018,2016.0,70.5719536538671,0.034502838,-478.9387802585861,0.043813825,-153.02375633072205,0.028601116,1.6115583,0.6722187,false,,,,,,,,,,,,,,,,,,,
3531294008802299392,169.15435753908847,-27.95891105546361,2016.0,71.31211537551617,0.02341845,-486.1863548915256,0.020374147,-802.4592882458179,0.020715997,40.810524,0.34317678,false,3021.66,3021.1724,3022.4148,-0.7397,-0.742,-0.7361,,,,0.0052707093,0.01,0.010270711,0.26494533,0.14596249,0.39072576,,,,20
3536123338748976256,167.37670664621479,-24.600629589084512,2016.0,92.80355717896992,0.026812406,-797.2780013916381,0.024154695,-446.70333547776465,0.024820061,-4.201241,0.13856414,false,3300.3152,3267.953,3433.9053,-0.7344,-0.8652,-0.3393,,,,0.03126514,0.030158062,0.03148413,0.540886,0.49148363,0.5527984,,,,20
3545469496823737856,170.36193916124157,-20.454238172164345,2016.0,72.86378758599548,0.32478505,174.0148505136386,0.35329017,-79.4279876422625,0.2468294,-0.14528807,0.34174925,false,,,,,,,,,,,,,,,,,,,
3545469496823737984,170.3618294893597,-20.453184458458317,2016.0,76.19182572554183,0.02649663,220.40023902583212,0.030338317,-129.23081280356257,0.01941268,-2.1209142,0.21075787,false,,,,,,,,,,,,,,,,,,,
3553682127126319360,159.73017337204226,-20.680003391633377,2016.0,70.83755933851121,0.045167703,-288.0413413399446,0.044579633,551.3698173896573,0.042639527,,,false,,,,,,,,,,,,,,,,,,,
3555173782156353536,161.11857304598618,-18.637154615799474,2016.0,77.39443685046375,0.020125568,-656.1161848985963,0.022480033,-410.9590507165719,0.021034941,22.363068,0.6296724,false,3081.9363,3073.7937,3085.317,-0.6748,-0.7746,-0.6324,,,,0.0020569179,0.002056712,0.0020571237,0.16007066,0.15686923,0.16327208,,,,20
3560746351897773952,172.7868136620019,-14.962011892010477,2016.0,86.9000482194625,0.047576394,405.8248190963974,0.055102084,-1374.42125168061,0.032977037,-1.2860411,0.34013402,false,3042.2395,3041.1375,3042.7405,-0.2038,-0.2066,-0.1813,,,,0.0031113697,0.0031110584,0.003111681,0.20074567,0.19673075,0.2047606,,,,20
3569610404187997696,182.52307872637712,-15.074546825329556,2016.0,81.57031791622742,0.035388593,-56.436670625532116,0.038241856,-712.9573659844577,0.042068254,80.47037,0.26239848,false,3015.9788,3015.5583,3016.4392,-0.6923,-0.6941,-0.6902,,,,0.017096693,0.012096666,0.02209672,0.4789037,0.40822265,0.54958475,,,,20
3575733210781078016,180.18562930618162,-10.448272003975848,2016.0,78.33591471044681,0.092326514,83.79341887242131,0.10317492,-482.0061083706503,0.066415004,-0.41123462,0.121800974,false,5510.1235,5507.904,5512.296,-0.1764,-0.1833,-0.1697,0.8779154,0.8379085,0.91792053,0.8789317,0.87357074,0.8843062,1.0287675,1.0079542,1.0495819,,,,00
3592769731134725248,172.6726859278835,-8.094129760812047,2016.0,74.20466310328092,0.024746155,-353.5785395243239,0.031208161,257.6377384941805,0.021241425,16.592802,0.21413568,false,3177.7312,3177.337,3179.2039,-1.0956,-1.0964,-1.0942,,,,0.014676858,0.01,0.019676883,0.399694,0.33551192,0.46824437,,,,20
3637980098784983936,202.09031534474363,-2.360993707487208,2016.0,75.59502148132108,0.4404482,155.73998143107457,0.4273191,-479.05729909724295,0.2730232,-39.96241,0.46853763,false,,,,,,,,,,,,,,,,,,,
3637980103080627328,202.08850669038435,-2.3625012355969925,2016.0,75.87835660438864,0.056978937,152.31766377897162,0.061060026,-494.27661523835974,0.027316127,-39.95424,0.1483144,false,,,,,,,,,,,,,,,,,,,
3652796572020424448,215.3137711256868,-1.1249536299897054,2016.0,74.77675675400957,0.033560157,168.85804876309012,0.036168106,-626.4549387036527,0.02866329,7.835246,0.3130316,false,3037.695,3033.7803,3131.3035,-0.772,-0.8009,-0.4137,,,,0.0071599633,0.0070287683,0.0071846354,0.3056726,0.2857048,0.30645078,,,,20
3657653114880309248,210.25961163218636,-2.6522069184095076,2016.0,95.95746561284176,0.02534838,-825.4629269300683,0.025378978,598.4328528027961,0.019721081,-26.330929,0.16951896,false,3637.6152,3634.605,3639.371,-0.0424,-0.0578,-0.0313,,,,0.045178607,0.040177133,0.05017954,0.53520614,0.50370675,0.5667025,,,,20
3668176368871118208,213.88230240079162,4.655318867383002,2016.0,72.00423705033546,0.36732212,-744.4391061212714,0.4799294,-769.5444674061894,0.33569017,1.3901013,2.6713426,false,,,,,,,,,,,,,,,,,,,
3683687763520080384,190.41242708810614,-1.4490230625523142,2016.0,83.19347753572258,0.5074141,-605.1760034503509,0.78807867,85.70058806691729,0.40113416,,,false,6740.179,6735.5854,6744.599,-0.4252,-0.4334,-0.4182,1.3841025,1.343995,1.4241992,4.5517826,4.4978514,4.603331,1.5645943,1.5319585,1.5971161,1.703898,1.3260133,2.0816402,00
3689602277083844480,192.6813956424772,-0.7698943811117503,2016.0,93.85471265143892,0.024546528,-29.87096849233186,0.031764593,-397.0023912562892,0.025688734,4.392625,0.12251565,false,3738.3154,3712.8582,3803.818,-0.6305,-0.7699,-0.4205,,,,0.10510631,0.10413116,0.10538476,0.7728686,0.7440218,0.78344154,,,,20
3698534434669937024,183.56472559955648,0.6227271293051196,2016.0,123.64295658391296,0.0448867,-951.3356740882246,0.056389533,-284.0493774070142,0.038930696,,,false,,,,,,,,,,,,,,,,,,,
3705324881045028992,195.13547450286052,5.686566854184026,2016.0,117.03270509707764,0.061250325,-940.6304929026477,0.08118147,227.74961588217565,0.07081298,-27.492685,0.60983443,false,,,,,,,,,,,,,,,,,,,
3713594960831605760,204.11607940811783,3.674479286708736,2016.0,119.75661648253032,0.030381203,-3735.8392446179887,0.025654508,-1113.5811368534298,0.018202309,,,false,,,,,,,,,,,,,,,,,,,
3727748630418376704,209.55650642406135,12.582063477437002,2016.0,106.84044046439892,0.041284353,-329.60298220067625,0.041868787,720.3421820549452,0.027624499,,,false,,,,,,,,,,,,,,,,,,,
3735000631158990976,191.98138882517026,9.749354230882224,2016.0,123.77563788382407,0.03286869,-1008.267067199613,0.040299945,-460.0339460837744,0.03279866,19.195019,0.1664463,true,3038.983,3038.6274,3039.318,-0.7116,-0.7133,-0.7102,,,,0.012900602,0.01,0.01790061,0.4097401,0.36295336,0.48956525,,,,20
3737308025029348608,195.1911254275066,12.3755949261537,2016.0,86.90096932259803,0.11696227,-628.7153076633822,0.18417579,-33.47184830837257,0.13255909,-12.325825,0.32329184,false,,,,,,,,,,,,,,,,,,,
3738099879558957952,202.50420163284346,10.372389574126087,2016.0,131.10134519384707,0.026954211,1127.3405332043346,0.027238062,-1073.8881364845809,0.013986018,14.117485,0.122794084,false,3391.0374,3368.2463,3433.3416,-1.0255,-1.101,-0.8869,,,,0.044898015,0.039868806,0.04990184,0.6138632,0.5773562,0.65020686,,,,20
3741297293732404352,206.4405658448607,14.885052704598573,2016.0,183.99619525468464,0.025324116,1776.006179566446,0.033817586,-1455.155718005634,0.016629888,15.581262,0.119899616,false,3424.9907,3423.7556,3430.3835,-0.7441,-0.7492,-0.7191,,,,0.03973957,0.034739487,0.044739623,0.5661616,0.5287874,0.60353553,,,,20
3757613049856225792,162.05518399901217,-11.342803319735205,2016.0,219.33021263059618,0.060230438,579.0186682845314,0.06579582,-1530.0764835880495,0.057569522,1.4739288,0.6710237,false,,,,,,,,,,,,,,,,,,,
3762231926405726720,160.7529993971504,-9.209721776944628,2016.0,82.00054600006021,0.28547746,-1975.4498453049084,0.320472,365.8310009847259,0.31416416,45.035458,0.7814748,false,,,,,,,,,,,,,,,,,,,
3763445409285757824,164.39272990821704,-7.522698907313,2016.0,81.50828167584473,0.024058733,-816.9845553873879,0.026147181,91.29802255442999,0.021645641,,,false,,,,,,,,,,,,,,,,,,,
3765772972322477696,154.18955538043878,-11.9644646700575,2016.0,74.23803517451385,0.026174312,-417.6142950797529,0.035900068,-604.2009759421849,0.040551655,-10.8902445,0.15735774,false,3420.5334,3395.9612,3421.837,-0.1149,-0.3727,-0.1085,,,,0.032833382,0.02763867,0.037833862,0.51567435,0.47359726,0.5562744,,,,20
3767878708888402816,156.2920240682043,-10.22815208003861,2016.0,78.17457842220993,0.025267148,-693.1814933325599,0.02652468,121.46945656396232,0.022239897,20.860971,0.22030464,false,3545.8337,3474.6128,3558.7534,-0.5623,-1.054,-0.4485,,,,0.044660483,0.044336747,0.045077708,0.56000954,0.5584043,0.57883024,,,,20
3796072592206250624,176.93768799004127,0.7991199702364985,2016.0,296.3053079139394,0.030185517,607.2990766811824,0.03432964,-1223.0283548879977,0.022648253,,,false,3093.4,3092.9976,3093.7583,-0.2009,-0.2021,-0.1995,,,,0.003817869,0.003817487,0.0038182507,0.21512306,0.21082059,0.21942553,,,,20
3796442680948579328,177.67712091756832,1.763518531662046,2016.0,90.89451645739487,0.19339867,740.7463388207854,0.2349935,-270.92722745007603,0.17364353,4.3812613,0.29631442,false,6000.8833,5996.0522,6004.6133,-0.0416,-0.1092,-0.0172,1.1741669,1.1341507,1.2141848,3.5893736,3.5720963,3.609939,1.7525434,1.7172397,1.7879521,5.5639296,4.945841,6.182081,00
3828238392559860992,153.07293731001045,-3.746747553020674,2016.0,129.7543962369321,0.025240922,-152.7602239093057,0.027702224,-243.6929553880118,0.027694264,7.3660765,0.17165178,false,3358.8308,3329.9856,3473.053,-0.7087,-0.8091,-0.2899,,,,0.04367606,0.043175064,0.043955594,0.6171931,0.5744542,0.6291569,,,,20
3838384617141390208,140.4513282977866,-2.328676307427825,2016.0,83.67821563892144,0.02296773,176.9744854451217,0.023621935,6.634660982913928,0.017532783,-58.21665,0.24088131,false,3269.4119,3268.624,3274.7,-1.1822,-1.1841,-1.1794,,,,0.00864264,0.01,0.013642648,0.2897722,0.26629087,0.37379298,,,,20
3840711729206827520,142.68324346444365,0.32022324371767896,2016.0,100.90325241620975,0.02646633,-569.0163126180901,0.029118592,-549.3860966014009,0.026069857,46.199398,0.16003974,false,3088.8386,3080.0486,3215.4426,-0.7626,-0.801,-0.3092,,,,0.012488162,0.012132187,0.012535856,0.39039075,0.35683268,0.39274848,,,,20
3852570413083923072,142.47619331531757,5.655613878177123,2016.0,78.19452225007079,0.021477604,-502.65467918543237,0.027209856,108.53726396612656,0.015508351,29.747118,0.11905406,false,4669.3193,4667.897,4670.5884,-0.141,-0.1505,-0.128,0.74525243,0.7052524,0.78525245,0.2516968,0.2466934,0.25669974,0.7666178,0.74949646,0.7837388,12.569355,10.153395,13.5,00
3855208897392952192,157.22878342623204,0.8377468877660948,2016.0,142.09514314210975,0.021169754,-602.9919780451988,0.023941966,-731.8819964236676,0.020909585,7.9766526,0.18538795,false,3291.319,3290.8674,3292.6692,-1.3453,-1.3463,-1.3411,,,,0.025580585,0.020580545,0.030580623,0.49187556,0.44280773,0.5409434,,,,20
3864228496219589120,163.05626573325256,5.91912909046471,2016.0,71.79602401004205,0.040470887,-695.5202745428245,0.04689122,-60.278853068799236,0.039476525,1.7932148,2.2204597,false,,,,,,,,,,,,,,,,,,,
3864615459886222464,162.7129640681676,6.804489538122279,2016.0,143.53906190611502,0.028598778,-856.2894965300052,0.030522237,-818.5834069021728,0.02915545,-1.2423668,0.23268835,false,3000.7288,3000.0896,3005.264,-0.7023,-0.7059,-0.6898,,,,0.008510757,0.01,0.013510772,0.3412779,0.31064868,0.44175926,,,,20
3864972938605115520,164.10319030755974,7.002726940984864,2016.0,415.17941567802137,0.06837086,-3866.3382751436793,0.08130645,-2699.214987679166,0.06910815,,,false,,,,,,,,,,,,,,,,,,,
3873066031380105216,163.01252952916,13.998469336486957,2016.0,75.49373642479408,0.03129031,-1124.6923850421624,0.031085039,199.03888937337683,0.027439553,22.792135,0.3269419,false,,,,,,,,,,,,,,,,,,,
3902745286187581312,187.2371023163365,8.424237710162307,2016.0,72.26642305254668,0.69635355,-638.3293193454637,0.80341065,-243.23237567393463,0.5500274,,,false,,,,,,,,,,,,,,,,,,,
3902785006045478656,187.81299297535,8.80828082089608,2016.0,72.89317383769793,0.028897442,-636.2422308468899,0.034993995,-522.1090899652268,0.025170486,18.658218,0.15203495,false,,,,,,,,,,,,,,,,,,,
3902874650601954816,188.3146767758809,9.021829208339808,2016.0,223.47747382423316,0.46645853,-1710.4676540646703,0.5541853,203.09780864044555,0.45071223,,,false,,,,,,,,,,,,,,,,,,,
3902874650602495232,188.3144928018531,9.022091624851694,2016.0,231.11849780261377,0.5118605,-1795.6609024600048,0.5651156,217.78856656191624,0.5500163,,,false,,,,,,,,,,,,,,,,,,,
3907283967108054528,184.74174734459442,11.126952372027485,2016.0,154.69993660722557,0.044472538,-1269.7707366268774,0.055529255,203.44413820016848,0.03325841,,,false,2912.4417,2892.7195,2920.0928,-0.2564,-0.3843,-0.1854,,,,0.0021248371,0.0021246246,0.0021250497,0.18093605,0.17731732,0.18455479,,,,20
3912369208386557440,178.53324514004805,9.802773361080156,2016.0,86.77858242068082,0.036294706,85.26814361016403,0.040238503,-801.6810370024117,0.05738833,1.519682,0.67714167,false,3235.091,3234.5405,3236.1248,-0.2477,-0.2531,-0.2455,,,,0.0067460104,0.006545476,0.0067714048,0.29192057,0.26882702,0.29371035,,,,20
3915363693944966528,172.23102334262407,10.180048632014154,2016.0,78.29245175702427,0.04499253,-750.3284880325182,0.057696752,557.9462341899749,0.04339301,36.73968,0.19940084,false,3156.6736,3150.3044,3197.9514,-0.958,-0.995,-0.6137,,,,0.008572834,0.01,0.013578841,0.30937028,0.2828861,0.39990857,,,,20
3934198156329809152,190.27751558281284,15.375020276184097,2016.0,70.8793049316243,0.026603747,107.24922883687913,0.026235012,-370.33317440030504,0.024564415,24.22923,0.11948302,false,,,,,,,,,,,,,,,,,,,
3936909723803146368,199.21567170723338,17.016001701566957,2016.0,91.01762240593436,0.023557084,636.2847352220447,0.028142996,-264.6782850201493,0.03066774,7.624291,0.123175554,false,4876.54,4874.9233,4881.8223,-0.3319,-0.3408,-0.2872,0.7660175,0.72599006,0.8062558,0.30242664,0.2974009,0.30743518,0.7704703,0.753784,0.78714824,13.048174,10.623068,13.5,00
3936909723803146496,199.21782799373887,17.015463674461422,2016.0,90.94750008166896,0.02317768,649.6655266865097,0.030545872,-263.93659146095473,0.026126549,5.950392,0.13050109,false,3490.9717,3450.3394,3539.1555,-0.9008,-1.0243,-0.7282,,,,0.047917344,0.047315303,0.04840667,0.59815776,0.5795939,0.6154948,,,,20
3941342198772052352,195.17330119801719,19.204062197982527,2016.0,72.14021725661584,0.1562404,-810.8677296589751,0.1745827,-1248.4301868501025,0.19749662,,,false,,,,,,,,,,,,,,,,,,,
3988689609004982912,165.660442631078,21.96690929052043,2016.0,83.76419563486569,0.020357914,142.77050015541252,0.021776749,-51.66078672242831,0.017931355,-14.4146385,0.16120376,false,3640.598,3569.07,3738.6624,-0.4068,-0.6173,-0.2338,0.56234324,0.5219623,0.6024955,0.05764759,0.056167047,0.058483448,0.6031753,0.57310814,0.6311268,5.2896223,0.2,13.5,00
3988987164339438208,165.0156786023955,22.831702302659366,2016.0,148.19855031056267,0.02533127,-426.95772215768534,0.024254516,-282.2984031950638,0.023139184,2.6542065,0.14489505,false,3181.3076,3179.8323,3182.7156,-0.8413,-0.8454,-0.8355,,,,0.021028554,0.016028516,0.02602861,0.47735018,0.41980207,0.53489846,,,,20
4015042738059517440,185.36164355544952,30.642055780659078,2016.0,83.50380208181748,0.08259564,-209.77878582050545,0.07104514,-267.27007281605916,0.09763023,3.6444683,6.8949237,false,,,,,,,,,,,,,,,,,,,
4015042738059517568,185.36037227492417,30.642659469169146,2016.0,83.4631594994889,0.03228167,-191.03622605346453,0.027087267,-253.76013940993053,0.038322415,7.5673923,1.1768582,false,,,,,,,,,,,,,,,,,,,
4017860992519744384,175.55067547083934,26.70295395358736,2016.0,102.30138546700663,0.030192282,895.08752383054,0.025999313,-813.5498399187834,0.024586193,8.869629,0.15878437,false,3228.1418,3224.1428,3247.8481,-1.2188,-1.2224,-1.1828,,,,0.022784673,0.017779388,0.027785132,0.4825565,0.42868155,0.5363812,,,,20
4025850731201819392,175.26250050618376,34.19993957543697,2016.0,104.42517041496379,0.100499645,-12.521605057437956,0.08807292,-381.1958714817105,0.14160061,-5.6971955,0.13873106,false,5394.317,5393.091,5395.4155,-0.3464,-0.3547,-0.3394,0.87211156,0.832097,0.9121273,0.6305987,0.62544936,0.6357354,0.9092278,0.89066815,0.9277856,10.401634,8.886345,11.916627,00
4031586157514097024,177.77908194992455,35.273139643103185,2016.0,114.08541529766859,0.019123629,-273.1556092155578,0.014552727,253.40399742858727,0.016061485,-0.3497922,0.15078937,false,3590.288,3589.8486,3590.9365,-0.0859,-0.0879,-0.081,,,,0.033977915,0.028970255,0.038978904,0.5500943,0.50809145,0.59204507,,,,20
4034171629042489088,178.26735320817272,37.69282694689086,2016.0,109.02963997046682,0.019686269,4002.654640989075,0.015417756,-5817.8001940492695,0.015943848,-98.054276,0.121706665,false,5043.2183,5042.1274,5044.359,-1.5673,-1.5826,-1.552,,,,0.2274778,0.22247696,0.23247872,0.624757,0.6104991,0.63901496,,,,20
4055579464064558592,266.6704915930946,-32.23412636909977,2016.0,82.98044152775957,0.036506638,205.6940091571753,0.03921382,103.09221043780991,0.023392117,,,false,2841.7063,2835.5757,2842.5193,-0.3845,-0.388,-0.3453,,,,0.0012349834,0.0012348599,0.001235107,0.14492163,0.14202319,0.14782007,,,,20
4055584308787727488,266.5596831413788,-32.10354269209381,2016.0,70.73346293240992,0.11630809,-77.62260937776189,0.11825725,-272.75537533183956,0.07551547,,,false,,,,,,,,,,,,,,,,,,,
4055585060376248832,266.5527252424213,-32.10374822060554,2016.0,70.67922356119885,0.018727412,-76.91277910100743,0.020792969,-272.1790136592545,0.011953657,-29.568178,0.22145028,false,3558.976,3555.8145,3561.9727,-0.1026,-0.1334,-0.0741,,,,0.045789562,0.040784646,0.050790496,0.6411681,0.6038548,0.6784553,,,,20
4075141768785646848,282.4587890175222,-23.83709744872712,2016.0,336.0266016683708,0.031666122,639.367850335873,0.03683873,-193.95792507116096,0.031829588,-11.11644,0.5655069,false,3117.376,3109.027,3130.4165,-0.84,-0.9165,-0.6911,,,,0.004220306,0.004219884,0.004220728,0.21745506,0.21310595,0.22180417,,,,20
4078319494857310336,280.54710817071043,-23.484031970853025,2016.0,94.2155945025608,0.028646987,181.44409837345302,0.031984556,-242.7854821716951,0.02333235,-68.82334,0.44666645,false,3214.7615,3214.4226,3215.6404,-1.0936,-1.0943,-1.0926,,,,0.007704221,0.01,0.012704227,0.2829453,0.2404098,0.37493467,,,,20
4079684229322231040,279.722148569977,-21.05255555408361,2016.0,76.74052986202392,0.049390327,-74.71765460913085,0.15091331,-153.05579093380402,0.107699536,37.03005,0.13435493,false,,,,,,,,,,,,,,,,,,,
4093301474693288960,277.82835490136483,-18.90968252923386,2016.0,75.84760043520981,0.034853466,-138.2153033040824,0.029068366,-195.46587993920184,0.021724734,-43.382576,0.12905234,false,4979.2075,4976.273,4981.9883,-0.4479,-0.4556,-0.4411,0.79944736,0.7593812,0.8395526,0.33372262,0.32871088,0.338738,0.77631843,0.75973386,0.7929045,8.999755,6.961464,11.004978,00
4095396422225930624,270.90095793365253,-18.98205434475698,2016.0,75.60402860165894,0.6809508,171.786982244556,0.67050076,-338.33674544577536,0.4005383,-49.180237,3.521634,false,,,,,,,,,,,,,,,,,,,
4103671243754951296,279.6869546094248,-14.493090301699558,2016.0,74.79177425095429,0.052843038,111.73937976470509,0.0594259,-568.9949808960315,0.0468138,-38.937145,0.39757612,false,3224.9536,3222.7979,3241.176,-0.8772,-0.8859,-0.8088,,,,0.024553064,0.01955272,0.029553344,0.50183797,0.44976082,0.5539145,,,,20
